"","diff","lwr","upr","p adj"
"2009-2006",-0.00839347237353394,-1.31229006724538,1.29550312249831,1
"2010-2006",0.138390179535495,-1.14470491415499,1.42148527322598,1
"2011-2006",0.726405160809056,-0.556689932881427,2.00950025449954,0.908325323061511
"2012-2006",0.289777800133677,-0.974581565753212,1.55413716602057,0.99999972808139
"2013-2006",0.149626134591653,-1.13346895909883,1.43272122828214,0.999999999999316
"2014-2006",1.11966358777535,-0.163431505915131,2.40275868146584,0.187264731790134
"2015-2006",1.92387744396111,0.619980849089264,3.22777403883295,2.90517768023468e-05
"2016-2006",1.42303437429219,0.139939280601704,2.70612946798267,0.0124897125097373
"2017-2006",1.12370006161767,-0.140659304269222,2.38805942750456,0.161575641653621
"2018-2006",1.29569355032215,0.0125984566316613,2.57878864401263,0.0445347947384707
"2019-2006",1.3930718274757,0.109976733785219,2.67616692116619,0.0171173118298383
"2008-2007",-0.209737827715061,-1.50911945839149,1.08964380296137,0.999999999554034
"2009-2007",0.59853470015118,-0.721391787500739,1.9184611878031,0.990736163527396
"2010-2007",0.74531835206021,-0.55406327861622,2.04469998273664,0.897524821222123
"2011-2007",1.33333333333377,0.0339517026573413,2.6327149640102,0.0365932502556059
"2012-2007",0.896705972658392,-0.384178178540553,2.17759012385734,0.608925149752277
"2013-2007",0.756554307116367,-0.542827323560062,2.0559359377928,0.884013971733059
"2014-2007",1.72659176030007,0.427210129623638,3.0259733909765,0.000417045480469835
"2015-2007",2.53080561648582,1.2108791288339,3.85073210413774,1.75213166198063e-09
